Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Tonga,TON,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Tonga,TON,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Tonga,TON,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,51.716
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Tonga,TON,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..
Tonga,TON,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Tonga,TON,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Tonga,TON,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.25824112
Tonga,TON,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.52881174
Tonga,TON,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.212947149
Trinidad and Tobago,TTO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Trinidad and Tobago,TTO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.58387693
Trinidad and Tobago,TTO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Trinidad and Tobago,TTO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Trinidad and Tobago,TTO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Trinidad and Tobago,TTO,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Trinidad and Tobago,TTO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.531
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,18222.26033
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.120772667
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27778.1806
Trinidad and Tobago,TTO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,27040
Trinidad and Tobago,TTO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Trinidad and Tobago,TTO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Trinidad and Tobago,TTO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.04582133
Trinidad and Tobago,TTO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.43857608
Trinidad and Tobago,TTO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.51560258
Tunisia,TUN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Tunisia,TUN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.63930264
Tunisia,TUN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Tunisia,TUN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Tunisia,TUN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Tunisia,TUN,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Tunisia,TUN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,38.361
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3776.667779
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.748698598
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12489.71807
Tunisia,TUN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12160
Tunisia,TUN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Tunisia,TUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Tunisia,TUN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Tunisia,TUN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.84008528
Tunisia,TUN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.13901034
Tunisia,TUN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.020904383
Turkiye,TUR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Turkiye,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Turkiye,TUR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.67496733
Turkiye,TUR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Turkiye,TUR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Turkiye,TUR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Turkiye,TUR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Turkiye,TUR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,47.279
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,10616.06104
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.865927992
Turkiye,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,37273.69976
Turkiye,TUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36920
Turkiye,TUR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Turkiye,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Turkiye,TUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Turkiye,TUR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.23264552
Turkiye,TUR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.13168559
Turkiye,TUR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.635668891
Turkmenistan,TKM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Turkmenistan,TKM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.076879815
Turkmenistan,TKM,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Turkmenistan,TKM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Turkmenistan,TKM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Turkmenistan,TKM,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Turkmenistan,TKM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,43.912
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Turkmenistan,TKM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..
Turkmenistan,TKM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Turkmenistan,TKM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Turkmenistan,TKM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.1197313
Turkmenistan,TKM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.73265847
Turkmenistan,TKM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.147610228
Turks and Caicos Islands,TCA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Turks and Caicos Islands,TCA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.15080198
Turks and Caicos Islands,TCA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Turks and Caicos Islands,TCA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Turks and Caicos Islands,TCA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Turks and Caicos Islands,TCA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Turks and Caicos Islands,TCA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,24917.59581
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.78180319
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,22914.81194
Turks and Caicos Islands,TCA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,22860
Turks and Caicos Islands,TCA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Turks and Caicos Islands,TCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Turks and Caicos Islands,TCA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Turks and Caicos Islands,TCA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.69164707
Turks and Caicos Islands,TCA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,72.98178437
Turks and Caicos Islands,TCA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.32656857
Tuvalu,TUV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Tuvalu,TUV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.40148593
Tuvalu,TUV,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Tuvalu,TUV,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Tuvalu,TUV,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Tuvalu,TUV,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Tuvalu,TUV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,5334.988605
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.283870476
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5421.252775
Tuvalu,TUV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7310
Tuvalu,TUV,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Tuvalu,TUV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Tuvalu,TUV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Tuvalu,TUV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.69340936
Tuvalu,TUV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.87508288
Tuvalu,TUV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.431507758
Uganda,UGA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Uganda,UGA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.165021545
Uganda,UGA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Uganda,UGA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Uganda,UGA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Uganda,UGA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Uganda,UGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,66.761
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,964.2243852
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.558648587
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2693.815286
Uganda,UGA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2650
Uganda,UGA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Uganda,UGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Uganda,UGA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Uganda,UGA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.78138591
Uganda,UGA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.52455053
Uganda,UGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.694063556
Ukraine,UKR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Ukraine,UKR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,28.59901912
Ukraine,UKR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Ukraine,UKR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Ukraine,UKR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Ukraine,UKR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Ukraine,UKR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,4533.975586
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-17.12742417
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12671.23926
Ukraine,UKR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13360
Ukraine,UKR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Ukraine,UKR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Ukraine,UKR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Ukraine,UKR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.42596787
Ukraine,UKR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.76568976
Ukraine,UKR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.80834238
United Arab Emirates,ARE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
United Arab Emirates,ARE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
United Arab Emirates,ARE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2.205183716
United Arab Emirates,ARE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
United Arab Emirates,ARE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
United Arab Emirates,ARE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
United Arab Emirates,ARE,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
United Arab Emirates,ARE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,79.945
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,53757.86325
United Arab Emirates,ARE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.546638235
United Arab Emirates,ARE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,87729.19126
United Arab Emirates,ARE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,87300
United Arab Emirates,ARE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
United Arab Emirates,ARE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
United Arab Emirates,ARE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
United Arab Emirates,ARE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.23215683
United Arab Emirates,ARE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,82.93889337
United Arab Emirates,ARE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.828949791
United Kingdom,GBR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
United Kingdom,GBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
United Kingdom,GBR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,30.2538779
United Kingdom,GBR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
United Kingdom,GBR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
United Kingdom,GBR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
United Kingdom,GBR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
United Kingdom,GBR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.118
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,45850.42612
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.186941875
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,54602.54438
United Kingdom,GBR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,54920
United Kingdom,GBR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
United Kingdom,GBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
United Kingdom,GBR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
United Kingdom,GBR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.46672113
United Kingdom,GBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.36339506
United Kingdom,GBR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.16988381
United States,USA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
United States,USA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,26.386499
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
United States,USA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
United States,USA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
United States,USA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
United States,USA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.656
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,76398.59174
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.676971297
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,76398.59174
United States,USA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,77530
United States,USA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
United States,USA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
United States,USA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.95943811
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.91244134
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.12812055
Uruguay,URY,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Uruguay,URY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Uruguay,URY,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.85020084
Uruguay,URY,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Uruguay,URY,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Uruguay,URY,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Uruguay,URY,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Uruguay,URY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.48
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,20795.04235
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.028120769
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28841.9857
Uruguay,URY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,26290
Uruguay,URY,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Uruguay,URY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Uruguay,URY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Uruguay,URY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.09821612
Uruguay,URY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.32228719
Uruguay,URY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.57949669
Uzbekistan,UZB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Uzbekistan,UZB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.944861992
Uzbekistan,UZB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Uzbekistan,UZB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Uzbekistan,UZB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Uzbekistan,UZB,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Uzbekistan,UZB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,53.047
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2255.151155
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.49604367
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9532.511865
Uzbekistan,UZB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9640
Uzbekistan,UZB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Uzbekistan,UZB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Uzbekistan,UZB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Uzbekistan,UZB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.2113376
Uzbekistan,UZB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.65214037
Uzbekistan,UZB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.136522032
Vanuatu,VUT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Vanuatu,VUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Vanuatu,VUT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.571590022
